post_id,num_likes
30085,2901
30086,5961
30087,1656
30088,5918
30089,188
30090,864
30091,3823
30092,7847
30093,9003
30094,4849
30095,9671
30096,3563
30097,6951
30098,7253
30099,5792
30100,3487
30101,1913
30102,1624
30103,1394
30104,5501
30105,709
30106,2480
30107,8676
30108,4882
30109,3017
30110,4132
30111,9618
30112,70
30113,2425
30114,1775
30115,8597
30116,7857
30117,6413
30118,2695
30119,1827
30120,7486
30121,7109
30122,1350
30123,6662
30124,5052
30125,6130
30126,6337
30127,3332
30128,6326
30129,7360
30130,4494
30131,9330
30132,7647
30133,9704
30134,386
30135,5005
30136,2532
30137,6645
30138,2253
30139,6895
30140,9344
30141,9341
30142,7089
30143,8686
30144,4695
30145,1855
30146,2210
30147,5401
30148,5163
30149,281
30150,2728
30151,6049
30152,2979
30153,8305
30154,6842
30155,6846
30156,6664
30157,4487
30158,4645
30159,7283
30160,9589
30161,7133
30162,9253
30163,1448
30164,5383
30165,7366
30166,3484
30167,6063
30168,6664
30169,6311
30170,1072
30171,1856
30172,9517
30173,479
30174,579
30175,6823
30176,1227
30177,794
30178,251
30179,2671
30180,6054
30181,8195
30182,3600
30183,324
30184,5797
30185,6383
30186,4323
30187,8911
30188,5906
30189,1212
30190,1695
30191,8344
30192,4909
30193,7293
30194,4131
30195,7807
30196,11
30197,4468
30198,5932
30199,7234
30200,7092
30201,7628
30202,8282
30203,9366
30204,7121
30205,457
30206,2568
30207,1565
30208,3548
30209,7295
30210,8924
30211,705
30212,9283
30213,8873
30214,3332
30215,3141
30216,1453
30217,7633
30218,2165
30219,3200
30220,1665
30221,8877
30222,8316
30223,9696
30224,3688
30225,6625
30226,5856
30227,8703
30228,5303
30229,8037
30230,136
30231,2010
30232,1749
30233,2313
30234,7016
30235,4912
30236,1329
30237,8469
30238,9800
30239,1133
30240,1605
30241,9134
30242,2628
30243,1501
30244,2311
30245,5153
30246,9539
30247,4104
30248,505
30249,5268
30250,2722
30251,9174
30252,2507
30253,7504
30254,9758
30255,6814
30256,3433
30257,5396
30258,4906
30259,826
30260,5282
30261,7070
30262,1670
30263,2469
30264,5210
30265,980
30266,4299
30267,4598
30268,6322
30269,410
30270,8185
30271,1342
30272,271
30273,2583
30274,3470
30275,4734
30276,9281
30277,3617
30278,378
30279,9326
30280,4760
30281,6252
30282,2193
30283,5682
30284,3275
30285,6957
30286,663
30287,8620
30288,1965
30289,776
30290,2486
30291,5703
30292,6610
30293,7530
30294,5356
30295,3235
30296,795
30297,7430
30298,9123
30299,738
30300,420
30301,3289
30302,4824
30303,7563
30304,4065
30305,5366
30306,4323
30307,4176
30308,4233
30309,9373
30310,7308
30311,1827
30312,4680
30313,2277
30314,1691
30315,2177
30316,2349
30317,5243
30318,7821
30319,1708
30320,1328
30321,6815
30322,3368
30323,8554
30324,5110
30325,5352
30326,9993
30327,9905
30328,4497
30329,6825
30330,578
30331,8028
30332,1634
30333,8961
30334,3402
30335,4709
30336,1740
30337,8451
30338,6239
30339,4681
30340,5707
30341,274
30342,7436
30343,2907
30344,4394
30345,2469
30346,6385
30347,2665
30348,4540
30349,8436
30350,7231
30351,6538
30352,6689
30353,6147
30354,5284
30355,9100
30356,1837
30357,6123
30358,1258
30359,5436
30360,796
30361,4861
30362,4488
30363,5542
30364,757
30365,6085
30366,5563
30367,7829
30368,9694
30369,7279
30370,1690
30371,5310
30372,6414
30373,1921
30374,9822
30375,7815
30376,3845
30377,5665
30378,3624
30379,4153
30380,4629
30381,7267
30382,9207
30383,9021
30384,7234
30385,8684
30386,8357
30387,1245
30388,3858
30389,5372
30390,8154
30391,864
30392,2500
30393,1285
30394,8854
30395,4294
30396,4227
30397,5091
30398,8271
30399,1904
30400,7446
30401,6257
30402,2539
30403,5261
30404,2343
30405,3851
30406,4901
30407,3525
30408,971
30409,2412
30410,7802
30411,765
30412,3872
30413,2012
30414,159
30415,3962
30416,3419
30417,7609
30418,8426
30419,6980
30420,3170
30421,5042
30422,7229
30423,4794
30424,4689
30425,4389
30426,6228
30427,4466
30428,4700
30429,9738
30430,2303
30431,8963
30432,4741
30433,3083
30434,4744
30435,8093
30436,1617
30437,9484
30438,6811
30439,6376
30440,5499
30441,4014
30442,9156
30443,8065
30444,3605
30445,8528
30446,461
30447,9807
30448,5704
30449,6481
30450,9943
30451,9353
30452,9937
30453,1252
30454,4593
30455,8671
30456,1171
30457,5500
30458,5453
30459,5036
30460,6325
30461,7144
30462,5285
30463,1298
30464,4842
30465,3163
30466,7504
30467,3214
30468,9960
30469,978
30470,4050
30471,7627
30472,7792
30473,7186
30474,3080
30475,1749
30476,8897
30477,9081
30478,4627
30479,3231
30480,7079
30481,5469
30482,9790
30483,2215
30484,7508
30485,5163
30486,9779
30487,3252
30488,2961
30489,6382
30490,4413
30491,7261
30492,1859
30493,2118
30494,5548
30495,931
30496,1492
30497,1014
30498,6707
30499,1202
30500,5886
30501,5482
30502,1482
30503,1362
30504,7845
30505,3557
30506,2937
30507,9055
30508,5099
30509,3777
30510,1872
30511,4002
30512,9903
30513,4642
30514,9707
30515,8576
30516,6341
30517,3705
30518,7387
30519,2084
30520,7211
30521,3488
30522,3840
30523,9016
30524,8629
30525,8958
30526,7283
30527,5789
30528,2465
30529,2033
30530,6726
30531,5701
30532,4265
30533,6756
30534,1556
30535,4563
30536,2685
30537,7358
30538,7096
30539,6124
30540,326
30541,9895
30542,7645
30543,2692
30544,8939
30545,404
30546,4165
30547,8790
30548,279
30549,6072
30550,1447
30551,1193
30552,8299
30553,4008
30554,3292
30555,7466
30556,4992
30557,9142
30558,9549
30559,8229
30560,1801
30561,3847
30562,3338
30563,6210
30564,8494
30565,8995
30566,1745
30567,6423
30568,1727
30569,1063
30570,4187
30571,3978
30572,9103
30573,6373
30574,3542
30575,4528
30576,1232
30577,9448
30578,5061
30579,8950
30580,4866
30581,3530
30582,246
30583,9210
30584,4841
30585,8774
30586,8322
30587,5446
30588,2083
30589,5916
30590,1765
30591,766
30592,4502
30593,137
30594,8056
30595,3711
30596,7254
30597,4579
30598,1368
30599,4673
30600,4427
30601,5182
30602,3805
30603,5657
30604,7081
30605,5133
30606,247
30607,5907
30608,8348
30609,841
30610,7024
30611,2926
30612,1938
30613,1745
30614,729
30615,8673
30616,2092
30617,9782
30618,3119
30619,8035
30620,8250
30621,5185
30622,1502
30623,7966
30624,1290
30625,8145
30626,8026
30627,4184
30628,9087
30629,6697
30630,307
30631,3314
30632,8348
30633,2214
30634,4871
30635,2445
30636,9873
30637,8370
30638,1844
30639,4650
30640,9043
30641,1529
30642,4989
30643,5682
30644,2461
30645,7952
30646,1628
30647,1377
30648,9393
30649,5922
30650,3811
30651,474
30652,9492
30653,3782
30654,9235
30655,5829
30656,3847
30657,334
30658,8010
30659,4709
30660,8056
30661,2521
30662,1010
30663,7544
30664,8916
30665,1041
30666,6525
30667,8959
30668,3767
30669,6193
30670,6665
30671,7506
30672,1698
30673,6643
30674,422
30675,1941
30676,2284
30677,2851
30678,1115
30679,7523
30680,3910
30681,869
30682,2197
30683,1013
30684,8960
30685,5532
30686,7530
30687,5909
30688,1612
30689,5315
30690,2778
30691,6125
30692,9712
30693,2495
30694,8023
30695,6115
30696,2278
30697,8228
30698,100
30699,6072
30700,1545
30701,1960
30702,5149
30703,6807
30704,2968
30705,3853
30706,4981
30707,5435
30708,1013
30709,7096
30710,5052
30711,4845
30712,5006
30713,9478
30714,9203
30715,1859
30716,9193
30717,8117
30718,2212
30719,9319
30720,9475
30721,4474
30722,8423
30723,7141
30724,1144
30725,486
30726,9445
30727,9801
30728,7582
30729,5743
30730,5371
30731,4038
30732,4765
30733,8734
30734,9293
30735,8285
30736,389
30737,5418
30738,8042
30739,2264
30740,6801
30741,7144
30742,9469
30743,5507
30744,1416
30745,2108
30746,2689
30747,8899
30748,8340
30749,5036
30750,2849
30751,478
30752,1546
30753,8684
30754,7048
30755,220
30756,5685
30757,2824
30758,9276
30759,7782
30760,8914
30761,3720
30762,8473
30763,5182
30764,7210
30765,3833
30766,6482
30767,6370
30768,190
30769,442
30770,5829
30771,6328
30772,3846
30773,1264
30774,7709
30775,9832
30776,7241
30777,6583
30778,681
30779,7861
30780,6257
30781,8544
30782,9060
30783,2140
30784,9561
30785,7827
30786,1804
30787,1634
30788,2288
30789,3031
30790,4502
30791,9123
30792,3910
30793,2350
30794,7638
30795,8643
30796,9336
30797,8552
30798,4070
30799,6291
30800,2151
30801,7394
30802,734
30803,8299
30804,5071
30805,1050
30806,5366
30807,3665
30808,404
30809,9684
30810,5442
30811,3223
30812,5217
30813,1260
30814,5544
30815,8681
30816,9512
30817,8995
30818,8822
30819,472
30820,6382
30821,2286
30822,857
30823,3673
30824,9021
30825,2107
30826,1056
30827,7805
30828,7670
30829,9022
30830,1786
30831,172
30832,7174
30833,8984
30834,6006
30835,8334
30836,2737
30837,7404
30838,4666
30839,9547
30840,7658
30841,8404
30842,5184
30843,4737
30844,903
30845,9998
30846,8461
30847,9685
30848,9980
30849,541
30850,2348
30851,7049
30852,8870
30853,7830
30854,5739
30855,9021
30856,8851
30857,396
30858,1304
30859,627
30860,2620
30861,8985
30862,3868
30863,3832
30864,9869
30865,8616
30866,601
30867,1088
30868,5042
30869,8140
30870,4155
30871,7669
30872,8782
30873,9031
30874,7003
30875,882
30876,1914
30877,2009
30878,2325
30879,9997
30880,8336
30881,8519
30882,9111
30883,2297
30884,2378
30885,845
30886,8552
30887,4354
30888,4240
30889,3150
30890,7323
30891,2687
30892,7870
30893,6660
30894,7227
30895,8710
30896,3478
30897,1195
30898,3494
30899,3148
30900,6121
30901,4457
30902,5593
30903,4077
30904,1540
30905,9424
30906,6389
30907,9950
30908,391
30909,3323
30910,9022
30911,6552
30912,4720
30913,4397
30914,1177
30915,4985
30916,8626
30917,3199
30918,5983
30919,9206
30920,5856
30921,6204
30922,3496
30923,5981
30924,3189
30925,5238
30926,5669
30927,9755
30928,9604
30929,2020
30930,5873
30931,6783
30932,8533
30933,116
30934,3933
30935,6441
30936,4017
30937,9059
30938,2953
30939,7327
30940,4992
30941,8107
30942,3754
30943,7470
30944,127
30945,357
30946,2156
30947,5057
30948,7244
30949,448
30950,4179
30951,2715
30952,1119
30953,8869
30954,4023
30955,6994
30956,6801
30957,5309
30958,8277
30959,2951
30960,2047
30961,2890
30962,3712
30963,4541
30964,8843
30965,2113
30966,5231
30967,5563
30968,8466
30969,7820
30970,3252
30971,3275
30972,2921
30973,7278
30974,8720
30975,9886
30976,7290
30977,682
30978,6458
30979,9793
30980,435
30981,652
30982,9277
30983,2308
30984,4168
30985,435
30986,7553
30987,8969
30988,103
30989,2916
30990,6216
30991,2108
30992,6812
30993,3190
30994,9950
30995,3587
30996,7502
30997,3156
30998,5704
30999,4490
31000,6868
31001,3243
31002,1182
31003,4816
31004,8805
31005,2995
31006,584
31007,7879
31008,9953
31009,7973
31010,3918
31011,116
31012,4183
31013,4321
31014,9360
31015,6769
31016,4456
31017,4740
31018,9148
31019,5664
31020,5504
31021,751
31022,1533
31023,9251
31024,9546
31025,8570
31026,274
31027,3121
31028,3220
31029,543
31030,2914
31031,2389
31032,1934
31033,6139
31034,4784
31035,3255
31036,407
31037,6521
31038,3720
31039,5043
31040,7557
31041,9397
31042,2123
31043,71
31044,707
31045,9612
31046,409
31047,8304
31048,6188
31049,1218
31050,9038
31051,7676
31052,7221
31053,946
31054,3564
31055,5494
31056,6110
31057,8400
31058,5443
31059,4986
31060,973
31061,4884
31062,6437
31063,8225
31064,5100
31065,3716
31066,8229
31067,2442
31068,990
31069,4879
31070,4694
31071,9773
31072,1484
31073,4036
31074,7168
31075,2955
31076,2822
31077,7200
31078,8645
31079,3973
31080,6346
31081,7481
31082,4549
31083,8588
31084,3047
31085,7927
31086,4162
31087,8197
31088,639
31089,5796
31090,9591
31091,6021
31092,2554
31093,4357
31094,1621
31095,1716
31096,9010
31097,7672
31098,2909
31099,9633
31100,8318
31101,7181
31102,9670
31103,8623
31104,1824
31105,6828
31106,9088
31107,1639
31108,2511
31109,5769
31110,5317
31111,9676
31112,1768
31113,3412
31114,7594
31115,2400
31116,7428
31117,5305
31118,7986
31119,2247
31120,4021
31121,8523
31122,3452
31123,6699
31124,7386
31125,7210
31126,6380
31127,5146
31128,5743
31129,3875
31130,7992
31131,6500
31132,2668
31133,4554
31134,1672
31135,6122
31136,2230
31137,4189
31138,5429
31139,3250
31140,1928
31141,3182
31142,7321
31143,4751
31144,1938
31145,7349
31146,8875
31147,5954
31148,9214
31149,7925
31150,8858
31151,5990
31152,5307
31153,9005
31154,9361
31155,4895
31156,1916
31157,2750
31158,1025
31159,6054
31160,7773
31161,4592
31162,8852
31163,9372
31164,5627
31165,7068
31166,8206
31167,1690
31168,7146
31169,5638
31170,446
31171,2666
31172,426
31173,4843
31174,2433
31175,132
31176,957
31177,6202
31178,8428
31179,9843
31180,4380
31181,2933
31182,3640
31183,6805
31184,8811
31185,3241
31186,9847
31187,1732
31188,345
31189,3278
31190,2831
31191,9045
31192,1981
31193,717
31194,4184
31195,8058
31196,836
31197,4063
31198,1315
31199,4276
31200,394
31201,2199
31202,8725
31203,6732
31204,1035
31205,7441
31206,903
31207,7302
31208,1938
31209,5380
31210,6534
31211,9954
31212,2310
31213,9118
31214,3045
31215,8770
31216,4853
31217,1569
31218,2519
31219,6403
31220,7922
31221,4821
31222,95
31223,80
31224,1945
31225,8777
31226,1116
31227,2478
31228,2905
31229,1077
31230,1071
31231,4708
31232,996
31233,1204
31234,9236
31235,9691
31236,890
31237,9205
31238,8745
31239,8876
31240,8973
31241,5433
31242,96
31243,3250
31244,9411
31245,3066
31246,484
31247,5490
31248,1791
31249,1137
31250,1659
31251,4847
31252,9762
31253,4266
31254,3791
31255,4504
31256,4414
31257,6992
31258,8635
31259,9543
31260,7445
31261,2451
31262,9229
31263,9402
31264,4622
31265,3561
31266,6443
31267,6763
31268,4805
31269,3874
31270,8983
31271,4087
31272,5700
31273,9024
31274,8557
31275,9792
31276,5582
31277,8387
31278,7856
31279,5783
31280,2532
31281,9923
31282,6990
31283,9272
31284,4176
31285,979
31286,2331
31287,4564
31288,7161
31289,8374
31290,9431
31291,7331
31292,8479
31293,4684
31294,6258
31295,6951
31296,8759
31297,2247
31298,970
31299,6259
31300,6973
31301,3826
31302,1540
31303,9097
31304,2107
31305,3545
31306,2331
31307,3162
31308,1845
31309,2352
31310,4452
31311,8285
31312,278
31313,4517
31314,3491
31315,3902
31316,2830
31317,8398
31318,1206
31319,1175
31320,9594
31321,1907
31322,4758
31323,9504
31324,3515
31325,8701
31326,9553
31327,7152
31328,2036
31329,487
31330,6824
31331,9127
31332,127
31333,9417
31334,9474
31335,6856
31336,8502
31337,6030
31338,7313
31339,3259
31340,5210
31341,841
31342,6343
31343,6038
31344,1707
31345,6072
31346,3204
31347,2873
31348,5163
31349,354
31350,9081
31351,6084
31352,7030
31353,2238
31354,3745
31355,9381
31356,8678
31357,5826
31358,2444
31359,5047
31360,5301
31361,5525
31362,8923
31363,8388
31364,8457
31365,4007
31366,3338
31367,9778
31368,20
31369,9162
31370,6010
31371,8632
31372,3018
31373,9232
31374,4512
31375,9873
31376,4012
31377,693
31378,4117
31379,5709
31380,5228
31381,1531
31382,5105
31383,2146
31384,6920
31385,7745
31386,660
31387,8554
31388,8706
31389,7254
31390,7765
31391,3669
31392,1911
31393,4736
31394,515
31395,3377
31396,4246
31397,4806
31398,535
31399,6021
31400,5148
31401,7797
31402,7294
31403,903
31404,9763
31405,6147
31406,5462
31407,5784
31408,5845
31409,3989
31410,8914
31411,4657
31412,2544
31413,2001
31414,971
31415,8054
31416,6523
31417,1612
31418,5528
31419,2167
31420,7700
31421,4003
31422,5032
31423,7827
31424,5339
31425,414
31426,7521
31427,2805
31428,6325
31429,7819
31430,41
31431,6132
31432,4091
31433,1381
31434,884
31435,9598
31436,7730
31437,4507
31438,4718
31439,8982
31440,1020
31441,8177
31442,9997
31443,4753
31444,8879
31445,9157
31446,4573
31447,2177
31448,6313
31449,2483
31450,4411
31451,9792
31452,5872
31453,9752
31454,6250
31455,5150
31456,5334
31457,9109
31458,9769
31459,498
31460,3590
31461,7687
31462,1348
31463,2958
31464,7257
31465,3113
31466,22
31467,809
31468,5544
31469,3685
31470,9672
31471,1713
31472,2945
31473,2702
31474,9420
31475,1943
31476,6929
31477,6974
31478,2820
31479,4447
31480,7951
31481,8053
31482,8560
31483,8570
31484,1161
31485,6312
31486,3708
31487,9709
31488,2390
31489,6224
31490,2034
31491,9559
31492,1725
31493,5309
31494,2470
31495,1296
31496,6297
31497,8833
31498,3382
31499,1100
31500,8350
31501,54
31502,3164
31503,2608
31504,5337
31505,6502
31506,8206
31507,8741
31508,6761
31509,124
31510,8325
31511,2880
31512,235
31513,8065
31514,6962
31515,8820
31516,545
31517,3621
31518,9505
31519,1879
31520,1845
31521,5996
31522,7747
31523,7943
31524,7043
31525,4189
31526,836
31527,3011
31528,7781
31529,2530
31530,4255
31531,4416
31532,1126
31533,2871
31534,5672
31535,4932
31536,5940
31537,7273
31538,9667
31539,8874
31540,4828
31541,6518
31542,6053
31543,3178
31544,4369
31545,2221
31546,8447
31547,3261
31548,8421
31549,1562
31550,4209
31551,7139
31552,9819
31553,3627
31554,3909
31555,7622
31556,3784
31557,8784
31558,6223
31559,5013
31560,9081
31561,8551
31562,7400
31563,4484
31564,2409
31565,4989
31566,2832
31567,2564
31568,7345
31569,5560
31570,2461
31571,5914
31572,7341
31573,2972
31574,6432
31575,3064
31576,6140
31577,5662
31578,981
31579,7749
31580,2044
31581,8435
31582,4994
31583,1742
31584,4523
31585,7389
31586,6654
31587,1066
31588,8393
31589,6927
31590,8974
31591,4053
31592,4707
31593,5796
31594,9020
31595,4252
31596,191
31597,4872
31598,80
31599,4955
31600,2972
31601,2233
31602,617
31603,8781
31604,9518
31605,5542
31606,1431
31607,5253
31608,6477
31609,5063
31610,3638
31611,5341
31612,9584
31613,1901
31614,8787
31615,8512
31616,8642
31617,1815
31618,71
31619,3085
31620,7883
31621,7537
31622,1850
31623,7226
31624,173
31625,5400
31626,7043
31627,7088
31628,4704
31629,7672
31630,9083
31631,7248
31632,1796
31633,2283
31634,6640
31635,4843
31636,2286
31637,8692
31638,6126
31639,5487
31640,1210
31641,8292
31642,2145
31643,6022
31644,1910
31645,7842
31646,7221
31647,5027
31648,5806
31649,2584
31650,2202
31651,3698
31652,2994
31653,9234
31654,4334
31655,8344
31656,9629
31657,903
31658,2942
31659,81
31660,9834
31661,1103
31662,6000
31663,538
31664,8146
31665,1238
31666,1145
31667,8638
31668,1234
31669,2066
31670,5142
31671,2353
31672,5174
31673,7750
31674,4612
31675,5730
31676,3222
31677,4222
31678,4904
31679,2529
31680,4060
31681,4339
31682,2264
31683,7297
31684,9055
31685,4768
31686,1672
31687,5800
31688,1458
31689,6009
31690,3081
31691,5202
31692,4985
31693,9649
31694,4425
31695,3089
31696,8819
31697,9870
31698,1723
31699,2494
31700,5479
31701,6457
31702,16
31703,6733
31704,6669
31705,5546
31706,1455
31707,4101
31708,4924
31709,8994
31710,104
31711,7738
31712,4187
31713,920
31714,9771
31715,2476
31716,6781
31717,3315
31718,8501
31719,6011
31720,4593
31721,2684
31722,5409
31723,5722
31724,904
31725,7137
31726,531
31727,9893
31728,524
31729,8394
31730,9341
31731,5321
31732,1483
31733,2163
31734,2955
31735,8477
31736,6163
31737,4323
31738,7619
31739,1147
31740,6257
31741,906
31742,9496
31743,8469
31744,7318
31745,7242
31746,6335
31747,1165
31748,3811
31749,409
31750,1968
31751,7700
31752,7815
31753,40
31754,2247
31755,8507
31756,2833
31757,3246
31758,9684
31759,530
31760,1248
31761,385
31762,4589
31763,5264
31764,5562
31765,2502
31766,7730
31767,1829
31768,7702
31769,6900
31770,5748
31771,2659
31772,1882
31773,4955
31774,3571
31775,5911
31776,8977
31777,9619
31778,7556
31779,1930
31780,4233
31781,887
31782,9889
31783,9167
31784,2907
31785,1276
31786,9749
31787,3256
31788,5391
31789,3095
31790,3324
31791,4104
31792,7641
31793,8842
31794,5861
31795,8121
31796,699
31797,4018
31798,277
31799,1228
31800,1700
31801,4911
31802,6446
31803,1345
31804,2511
31805,4515
31806,6991
31807,9539
31808,7588
31809,2910
31810,1344
31811,696
31812,9689
31813,9079
31814,1228
31815,7633
31816,3546
31817,4379
31818,2432
31819,7142
31820,4128
31821,1040
31822,1307
31823,7317
31824,2557
31825,2205
31826,7643
31827,7588
31828,198
31829,9814
31830,6747
31831,4456
31832,431
31833,9162
31834,50
31835,5856
31836,3341
31837,9131
31838,4606
31839,112
31840,1995
31841,3344
31842,270
31843,6128
31844,5668
31845,8093
31846,1044
31847,5671
31848,7298
31849,2907
31850,4407
31851,2269
31852,3039
31853,6121
31854,1345
31855,3741
31856,6162
31857,5627
31858,4512
31859,4885
31860,7677
31861,295
31862,3412
31863,6306
31864,8870
31865,8617
31866,7484
31867,6996
31868,1423
31869,5251
31870,8971
31871,6618
31872,4192
31873,1129
31874,2367
31875,7180
31876,9547
31877,1865
31878,3262
31879,3418
31880,4238
31881,1428
31882,9666
31883,4101
31884,7311
31885,8640
31886,4373
31887,5844
31888,504
31889,6446
31890,4376
31891,4458
31892,4952
31893,8199
31894,5309
31895,5636
31896,3347
31897,7320
31898,8765
31899,6132
31900,155
31901,4331
31902,1347
31903,9730
31904,7606
31905,1825
31906,7566
31907,6597
31908,2178
31909,1451
31910,5953
31911,1183
31912,9534
31913,4687
31914,2835
31915,7117
31916,6433
31917,95
31918,1927
31919,7742
31920,9476
31921,3904
31922,7085
31923,4327
31924,2951
31925,4385
31926,3672
31927,1511
31928,7451
31929,9498
31930,6790
31931,3222
31932,9279
31933,9749
31934,2450
31935,7692
31936,1553
31937,2976
31938,8317
31939,8731
31940,5038
31941,4578
31942,2718
31943,7204
31944,8618
31945,718
31946,2691
31947,983
31948,3034
31949,1714
31950,6238
31951,647
31952,3383
31953,3154
31954,8390
31955,2292
31956,4091
31957,45
31958,9947
31959,9400
31960,6544
31961,434
31962,5256
31963,3870
31964,7273
31965,9318
31966,1423
31967,5517
31968,3051
31969,9467
31970,5219
31971,409
31972,9111
31973,1529
31974,1432
31975,5420
31976,5190
31977,1926
31978,1736
31979,8858
31980,9561
31981,1537
31982,97
31983,9741
31984,721
31985,6234
31986,9165
31987,768
31988,522
31989,1304
31990,989
31991,6429
31992,6099
31993,9798
31994,5629
31995,4941
31996,7486
31997,34
31998,6641
31999,7331
32000,1862
32001,5357
32002,7786
32003,3148
32004,9327
32005,7834
32006,9751
32007,5017
32008,1612
32009,2434
32010,2453
32011,9149
32012,1815
32013,3371
32014,5095
32015,2955
32016,3751
32017,9474
32018,4744
32019,5537
32020,8589
32021,9917
32022,3891
32023,5832
32024,6764
32025,1919
32026,3252
32027,4115
32028,5182
32029,4541
32030,8654
32031,6629
32032,985
32033,4109
32034,718
32035,6709
32036,2018
32037,1823
32038,8603
32039,2933
32040,2773
32041,5871
32042,7761
32043,1967
32044,8564
32045,423
32046,4023
32047,9851
32048,5925
32049,7017
32050,6375
32051,4916
32052,9007
32053,8954
32054,2810
32055,3939
32056,1171
32057,9115
32058,133
32059,8143
32060,4886
32061,8313
32062,1947
32063,9583
32064,7770
32065,2264
32066,1437
32067,5210
32068,4472
32069,7097
32070,4639
32071,5477
32072,271
32073,6434
32074,1207
32075,9871
32076,3128
32077,9083
32078,7928
32079,4398
32080,3140
32081,4365
32082,9498
32083,1061
32084,3604
32085,5587
32086,8323
32087,620
32088,7995
32089,7149
32090,5530
32091,2943
32092,6019
32093,3377
32094,8699
32095,9882
32096,8555
32097,2378
32098,3655
32099,3706
32100,7649
32101,94
32102,9417
32103,7146
32104,645
32105,6813
32106,3207
32107,8081
32108,690
32109,9603
32110,7789
32111,2721
32112,7023
32113,6981
32114,6836
32115,3312
32116,6602
32117,5409
32118,2301
32119,9455
32120,2438
32121,3253
32122,5793
32123,9681
32124,9039
32125,7306
32126,7302
32127,8077
32128,5868
32129,2477
32130,9157
32131,3079
32132,5096
32133,2592
32134,6356
32135,7341
32136,9308
32137,7558
32138,5838
32139,2439
32140,5177
32141,9686
32142,405
32143,315
32144,7829
32145,1219
32146,4943
32147,7603
32148,6993
32149,342
32150,3788
32151,2080
32152,5311
32153,3882
32154,9279
32155,1569
32156,387
32157,822
32158,5068
32159,6921
32160,9187
32161,418
32162,2140
32163,5763
32164,3462
32165,4545
32166,5106
32167,1867
32168,4661
32169,7081
32170,4162
32171,8660
32172,5156
32173,315
32174,3163
32175,3621
32176,4544
32177,1389
32178,990
32179,2231
32180,3547
32181,3180
32182,399
32183,129
32184,2260
32185,7699
32186,8755
32187,5802
32188,2926
32189,441
32190,6543
32191,7320
32192,9466
32193,8187
32194,7607
32195,4483
32196,507
32197,4268
32198,3727
32199,7168
32200,2943
32201,1471
32202,64
32203,5429
32204,6671
32205,804
32206,5630
32207,9058
32208,4915
32209,9703
32210,175
32211,2806
32212,5853
32213,5001
32214,3726
32215,4118
32216,6827
32217,9571
32218,5102
32219,7645
32220,4974
32221,6905
32222,5228
32223,911
32224,9944
32225,4480
32226,6023
32227,3639
32228,1592
32229,7423
32230,4237
32231,4843
32232,5390
32233,9521
32234,3308
32235,2010
32236,2846
32237,4587
32238,3285
32239,96
32240,1324
32241,749
32242,452
32243,7300
32244,537
32245,4051
32246,6903
32247,989
32248,4751
32249,3310
32250,6242
32251,76
32252,3425
32253,8839
32254,7642
32255,9898
32256,3377
32257,6480
32258,2129
32259,353
32260,1166
32261,1123
32262,2846
32263,4111
32264,3883
32265,8293
32266,9848
32267,8865
32268,4599
32269,411
32270,9660
32271,1245
32272,2004
32273,5943
32274,6446
32275,7784
32276,4710
32277,4560
32278,5646
32279,8627
32280,457
32281,3058
32282,1757
32283,4426
32284,4489
32285,1065
32286,7956
32287,4599
32288,7968
32289,3364
32290,8162
32291,6295
32292,7417
32293,6668
32294,6575
32295,5640
32296,7524
32297,8043
32298,5041
32299,3771
32300,3272
32301,8933
32302,8485
32303,4590
32304,5890
32305,3823
32306,9380
32307,5897
32308,5756
32309,6866
32310,1301
32311,2956
32312,3087
32313,8574
32314,4449
32315,1125
32316,6209
32317,5053
32318,8789
32319,7087
32320,6983
32321,9506
32322,4719
32323,1939
32324,8920
32325,1567
32326,6961
32327,3416
32328,1187
32329,5018
32330,444
32331,3616
32332,1358
32333,6072
32334,4654
32335,8794
32336,1123
32337,569
32338,7443
32339,1381
32340,9618
32341,7458
32342,9755
32343,8144
32344,7911
32345,7946
32346,8753
32347,4259
32348,581
32349,7155
32350,6334
32351,3443
32352,2703
32353,3130
32354,9630
32355,4183
32356,2682
32357,3491
32358,876
32359,3398
32360,8151
32361,294
32362,9693
32363,5711
32364,112
32365,566
32366,7104
32367,743
32368,8450
32369,3653
32370,5197
32371,309
32372,2377
32373,3279
32374,6903
32375,7766
32376,6982
32377,4731
32378,4451
32379,9343
32380,7307
32381,1267
32382,6412
32383,7483
32384,2396
32385,804
32386,8999
32387,4430
32388,7369
32389,8181
32390,1129
32391,496
32392,784
32393,3090
32394,9020
32395,9687
32396,978
32397,3865
32398,3479
32399,5329
32400,9076
32401,8913
32402,4327
32403,1062
32404,2187
32405,70
32406,1398
32407,4603
32408,7718
32409,9881
32410,7864
32411,686
32412,9173
32413,2917
32414,7876
32415,3506
32416,7492
32417,190
32418,4012
32419,1506
32420,3894
32421,4690
32422,1168
32423,3851
32424,9428
32425,5017
32426,9934
32427,9708
32428,1405
32429,1676
32430,9327
32431,8296
32432,2574
32433,9964
32434,1770
32435,3529
32436,739
32437,266
32438,1367
32439,5279
32440,1552
32441,3832
32442,5388
32443,3972
32444,6330
32445,3460
32446,2270
32447,8864
32448,9320
32449,6558
32450,3883
32451,2261
32452,9966
32453,5663
32454,9765
